Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2202
Instrument:	AIU-0702
File Type:	2
Software Version:	5.0.3
Timestamp:	18:15:00
Timezone:	America/Buenos_Aires
DATAH	Sequence Number	Diagnostic Value	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	H2O (mmol/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - SOS (m/s)	Cooler Voltage (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	AGC	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	4652006	245	2014-03-18	18:20:53:700	0.0809999	0.0409542	14.7639	269.741	24.3132	94.7565	-0.132643	-0.669339	-0.3436	341.822	2.02355	385.334	7.04019	1.15324	37.5	41378.5	42727	38026	42228.5	 22
DATA	4652036	245	2014-03-18	18:20:53:800	0.0809989	0.0409559	14.7635	269.754	24.3115	94.7495	-0.175497	-0.669339	-0.313755	341.807	2.0236	385.313	7.04028	1.15714	37.5	41378.5	42727	38027	42229	  8
DATA	4652066	245	2014-03-18	18:20:53:900	0.0809909	0.0409573	14.7615	269.762	24.3081	94.7542	-0.297937	-0.687705	-0.176264	341.773	2.0237	385.239	7.04015	1.15725	37.5	41378	42726.5	38026	42228.5	 99
DATA	4652096	245	2014-03-18	18:20:54:000	0.0810083	0.0409496	14.7656	269.701	24.3048	94.7518	-0.248961	-0.671379	-0.153816	341.775	2.0235	385.352	7.03864	1.15467	37.5	41378.5	42726.5	38025.5	42228.5	 29
DATA	4652126	245	2014-03-18	18:20:54:100	0.0810202	0.0409618	14.7684	269.799	24.3014	94.7542	-0.21427	-0.685664	-0.14897	341.747	2.0234	385.42	7.04111	1.15584	37.5	41377.5	42726.5	38024	42228	162
DATA	4652156	245	2014-03-18	18:20:54:200	0.0810317	0.0409556	14.7713	269.753	24.2998	94.7518	-0.140806	-0.814226	-0.170142	341.73	2.02345	385.513	7.04022	1.15198	37.5	41378.5	42726.5	38025.5	42229	149
DATA	4652186	245	2014-03-18	18:20:54:300	0.0810313	0.0409471	14.7709	269.68	24.2964	94.7542	-0.179579	-0.797901	-0.170652	341.74	2.02365	385.47	7.03772	1.15491	37.5	41378	42727	38025	42228.5	148
DATA	4652216	245	2014-03-18	18:20:54:400	0.0810255	0.0409524	14.7698	269.725	24.2947	94.7518	-0.144887	-0.767291	-0.220394	341.744	2.0236	385.456	7.0392	1.15683	37.5	41378	42726.5	38024.5	42228	 40
DATA	4652246	245	2014-03-18	18:20:54:500	0.0810413	0.0409544	14.7736	269.743	24.2931	94.7518	-0.161213	-0.757087	-0.230342	341.755	2.0235	385.564	7.0398	1.15471	37.5	41380.5	42729.5	38026.5	42230.5	197
DATA	4652276	245	2014-03-18	18:20:54:600	0.0810326	0.0409572	14.7714	269.764	24.2897	94.7495	-0.142847	-0.742803	-0.241056	341.746	2.0235	385.492	7.04006	1.15653	37.5	41379	42728	38026.5	42229.5	 82
DATA	4652306	245	2014-03-18	18:20:54:700	0.0810288	0.040961	14.7705	269.794	24.2881	94.7518	-0.0816267	-0.746884	-0.251004	341.785	2.02345	385.464	7.04079	1.15626	37.5	41378.5	42727	38025.5	42228.5	239
DATA	4652336	245	2014-03-18	18:20:54:800	0.0810189	0.0409557	14.768	269.749	24.2847	94.7542	-0.106115	-0.740762	-0.281104	341.799	2.0236	385.375	7.03917	1.15477	37.5	41378.5	42727.5	38026.5	42229	144
DATA	4652366	245	2014-03-18	18:20:54:900	0.0810074	0.0409619	14.7655	269.802	24.2847	94.7542	-0.142847	-0.746884	-0.205344	341.808	2.0236	385.329	7.04089	1.15889	37.5	41379.5	42727.5	38026.5	42229.5	 47
DATA	4652396	245	2014-03-18	18:20:55:000	0.0810169	0.0409585	14.7673	269.768	24.2831	94.7588	-0.185701	-0.742803	-0.251004	341.809	2.0237	385.339	7.03935	1.15155	37.5	41379.5	42728	38027	42230	237
DATA	4652426	245	2014-03-18	18:20:55:100	0.0809931	0.040945	14.7618	269.66	24.2814	94.7565	-0.0469353	-0.73464	-0.281104	341.792	2.0236	385.191	7.03644	1.15011	37.5	41378	42726.5	38026	42228	117
DATA	4652456	245	2014-03-18	18:20:55:200	0.0809921	0.0409538	14.7618	269.734	24.2763	94.7565	0.0653013	-0.779535	-0.300746	341.785	2.0235	385.212	7.03876	1.15807	37.5	41378	42727.5	38026.5	42228.5	193
DATA	4652486	245	2014-03-18	18:20:55:300	0.0809995	0.0409713	14.7635	269.875	24.2747	94.7542	-0.0530573	-0.832592	-0.274217	341.79	2.0236	385.253	7.04236	1.16115	37.5	41377	42726	38025.5	42227.5	 86
DATA	4652516	245	2014-03-18	18:20:55:400	0.0809945	0.0409597	14.7625	269.784	24.273	94.7542	-0.102033	-0.855039	-0.220904	341.79	2.02355	385.235	7.04015	1.15623	37.5	41379	42727.5	38026.5	42229	 17
DATA	4652546	245	2014-03-18	18:20:55:500	0.0810087	0.0409524	14.7655	269.721	24.2713	94.7565	-0.067342	-0.804023	-0.232893	341.783	2.02365	385.287	7.03801	1.15064	37.5	41379	42728.5	38027.5	42230	111
DATA	4652576	245	2014-03-18	18:20:55:600	0.0810118	0.0409627	14.7664	269.806	24.2697	94.7518	-0.0632607	-0.801982	-0.218098	341.79	2.02345	385.317	7.04038	1.15169	37.5	41378.5	42727.5	38026.5	42229.5	 87
DATA	4652606	245	2014-03-18	18:20:55:700	0.0810097	0.0409586	14.766	269.774	24.2663	94.7542	-0.079586	-0.753006	-0.228556	341.793	2.02355	385.314	7.03968	1.16571	37.5	41378	42726.5	38025.5	42228	103
DATA	4652636	245	2014-03-18	18:20:55:800	0.0809995	0.040961	14.7634	269.791	24.2663	94.7542	-0.0510167	-0.755047	-0.29794	341.804	2.0235	385.229	7.03979	1.15462	37.5	41378.5	42727.5	38026.5	42228.5	250
DATA	4652666	245	2014-03-18	18:20:55:900	0.0809915	0.0409668	14.7617	269.84	24.2647	94.7565	-0.0632607	-0.736681	-0.281104	341.806	2.02355	385.197	7.04129	1.15408	37.5	41379	42728	38027.5	42229	 56
DATA	4652696	245	2014-03-18	18:20:56:000	0.0809942	0.0409536	14.7624	269.735	24.2613	94.7518	-0.048976	-0.724437	-0.254575	341.802	2.0236	385.221	7.03864	1.1556	37.5	41378.5	42727.5	38027	42228.5	138
DATA	4652726	245	2014-03-18	18:20:56:100	0.0809989	0.040971	14.7635	269.875	24.2596	94.7518	-0.0469353	-0.724437	-0.203303	341.79	2.0235	385.248	7.04227	1.16127	37.5	41378	42727.5	38026.5	42229	 43
DATA	4652756	245	2014-03-18	18:20:56:200	0.0810005	0.0409688	14.764	269.859	24.2596	94.7518	-0.0387727	-0.724437	-0.233658	341.79	2.0234	385.269	7.04202	1.16106	37.5	41378	42727	38026.5	42228.5	 41
DATA	4652786	245	2014-03-18	18:20:56:300	0.0809998	0.0409765	14.7638	269.92	24.2563	94.7518	-0.012244	-0.722396	-0.244372	341.79	2.02355	385.252	7.04341	1.16512	37.5	41378	42727	38026.5	42228	196
DATA	4652816	245	2014-03-18	18:20:56:400	0.0810017	0.0409646	14.7641	269.822	24.2563	94.7518	0.00816267	-0.648932	-0.251004	341.79	2.0236	385.245	7.04058	1.1561	37.5	41377.5	42726	38025.5	42227.5	110
DATA	4652846	245	2014-03-18	18:20:56:500	0.0809937	0.0409633	14.7622	269.811	24.253	94.7542	0.0469353	-0.636688	-0.22524	341.79	2.02355	385.19	7.04017	1.15726	37.5	41378.5	42727	38027.5	42228.5	 40
DATA	4652876	245	2014-03-18	18:20:56:600	0.0809925	0.040961	14.7622	269.797	24.2496	94.7542	0	-0.606078	-0.206619	341.79	2.0235	385.214	7.04025	1.14765	37.5	41379.5	42728	38027.5	42229.5	203
DATA	4652906	245	2014-03-18	18:20:56:700	0.0809835	0.040961	14.76	269.796	24.2496	94.7495	-0.06122	-0.710152	-0.153816	341.781	2.02355	385.15	7.04008	1.16294	37.5	41378	42727.5	38027	42229	 31
DATA	4652936	245	2014-03-18	18:20:56:800	0.0810002	0.0409725	14.764	269.889	24.2463	94.7495	-0.09183	-0.757087	-0.110197	341.772	2.0236	385.254	7.04253	1.15802	37.5	41378	42727.5	38027.5	42229	236
DATA	4652966	245	2014-03-18	18:20:56:900	0.081	0.0409752	14.764	269.912	24.2446	94.7495	-0.146928	-0.76525	-0.0915756	341.784	2.02355	385.259	7.04322	1.16268	37.5	41377.5	42727	38026	42228.5	157
DATA	4652996	245	2014-03-18	18:20:57:000	0.0810022	0.0409676	14.7643	269.848	24.243	94.7495	-0.146928	-0.663217	-0.0594349	341.791	2.02355	385.248	7.0412	1.1581	37.5	41377	42726.5	38026	42228	194
DATA	4653026	245	2014-03-18	18:20:57:100	0.0809952	0.0409721	14.7626	269.883	24.243	94.7518	-0.175497	-0.6122	-0.0698934	341.78	2.0237	385.188	7.04183	1.15657	37.5	41378	42727	38026	42228.5	103
DATA	4653056	245	2014-03-18	18:20:57:200	0.0810026	0.0409512	14.7642	269.713	24.2396	94.7542	-0.216311	-0.653013	-0.0584145	341.791	2.02345	385.224	7.03728	1.1538	37.5	41379.5	42728	38027.5	42230	 86
DATA	4653086	245	2014-03-18	18:20:57:300	0.0810093	0.0409583	14.7657	269.769	24.2396	94.7588	-0.265287	-0.510167	-0.161724	341.797	2.02355	385.249	7.0385	1.15016	37.5	41378.5	42727	38026.5	42229	104
DATA	4653116	245	2014-03-18	18:20:57:400	0.0810032	0.0409569	14.7645	269.761	24.2363	94.7565	-0.163253	-0.569346	-0.184937	341.79	2.0234	385.242	7.03871	1.15203	37.5	41379	42727.5	38026	42229	179
DATA	4653146	245	2014-03-18	18:20:57:500	0.0810101	0.0409581	14.7661	269.77	24.2363	94.7495	-0.006122	-0.561183	-0.20917	341.793	2.02355	385.278	7.03886	1.15726	37.5	41378	42726.5	38026	42228	174
DATA	4653176	245	2014-03-18	18:20:57:600	0.0810114	0.0409575	14.7664	269.766	24.2329	94.7542	-0.006122	-0.52037	-0.159428	341.79	2.02355	385.281	7.03866	1.15208	37.5	41378	42726.5	38025.5	42228.5	116
DATA	4653206	245	2014-03-18	18:20:57:700	0.0810192	0.040956	14.7681	269.752	24.2329	94.7518	-0.073464	-0.579549	-0.156622	341.8	2.0236	385.315	7.0381	1.15575	37.5	41378	42726.5	38025.5	42228	131
DATA	4653236	245	2014-03-18	18:20:57:800	0.0810051	0.0409646	14.7648	269.821	24.2296	94.7542	-0.0775453	-0.538736	-0.201772	341.795	2.02365	385.228	7.03987	1.14971	37.5	41378	42727	38025.5	42228	100
DATA	4653266	245	2014-03-18	18:20:57:900	0.081008	0.0409487	14.7655	269.693	24.2279	94.7542	-0.085708	-0.514248	-0.185447	341.794	2.0236	385.243	7.03648	1.15192	37.5	41377.5	42726	38025.5	42227.5	146
DATA	4653296	245	2014-03-18	18:20:58:000	0.0810084	0.0409583	14.7655	269.769	24.2229	94.7542	-0.067342	-0.516289	-0.17856	341.793	2.0236	385.226	7.03817	1.15446	37.5	41379	42727.5	38027.5	42229.5	147
DATA	4653326	245	2014-03-18	18:20:58:100	0.0810085	0.0409638	14.7656	269.814	24.2229	94.7565	-0.130603	-0.514248	-0.247433	341.775	2.02365	385.235	7.03946	1.15266	37.5	41378	42726	38025.5	42227.5	120
DATA	4653356	245	2014-03-18	18:20:58:200	0.0810003	0.0409506	14.7638	269.709	24.2195	94.7542	-0.124481	-0.483638	-0.29998	341.747	2.0235	385.194	7.03684	1.14895	37.5	41377.5	42725.5	38025.5	42227.5	240
DATA	4653386	245	2014-03-18	18:20:58:300	0.0809967	0.0409584	14.7631	269.776	24.2179	94.7518	-0.134684	-0.512207	-0.258401	341.778	2.0235	385.194	7.03889	1.1605	37.5	41377.5	42726	38025.5	42228	 53
DATA	4653416	245	2014-03-18	18:20:58:400	0.0810097	0.0409682	14.7661	269.852	24.2146	94.7518	-0.118359	-0.487719	-0.230597	341.785	2.0235	385.259	7.04067	1.15936	37.5	41377.5	42727	38026	42228	  3
DATA	4653446	245	2014-03-18	18:20:58:500	0.0809934	0.0409696	14.7621	269.862	24.2162	94.7542	-0.0693827	-0.48976	-0.202793	341.783	2.02355	385.142	7.04067	1.15205	37.5	41378.5	42727	38026.5	42229	147
DATA	4653476	245	2014-03-18	18:20:58:600	0.0810042	0.0409532	14.7648	269.732	24.2129	94.7542	-0.067342	-0.508126	-0.209935	341.781	2.0235	385.219	7.03741	1.15422	37.5	41377	42726	38025	42227	112
DATA	4653506	245	2014-03-18	18:20:58:700	0.0809959	0.0409665	14.7628	269.838	24.2095	94.7495	-0.0510167	-0.504045	-0.141317	341.77	2.02355	385.16	7.04006	1.15631	37.5	41376.5	42725.5	38025	42227	 71
DATA	4653536	245	2014-03-18	18:20:58:800	0.0810006	0.0409677	14.7639	269.848	24.2095	94.7518	-0.0163253	-0.516289	-0.121676	341.756	2.02355	385.188	7.04029	1.15615	37.5	41377	42725.5	38025.5	42226.5	 31
DATA	4653566	245	2014-03-18	18:20:58:900	0.0809945	0.0409655	14.7625	269.831	24.2062	94.7518	-0.0897893	-0.512207	-0.116319	341.769	2.02365	385.153	7.03988	1.15772	37.5	41378	42727	38026	42228.5	118
DATA	4653596	245	2014-03-18	18:20:59:000	0.0809933	0.0409606	14.7622	269.791	24.2062	94.7495	-0.120399	-0.477516	-0.121931	341.771	2.0236	385.137	7.03869	1.15779	37.5	41376.5	42725.5	38024.5	42227	191
DATA	4653626	245	2014-03-18	18:20:59:100	0.0810026	0.0409668	14.7645	269.843	24.2029	94.7518	-0.159172	-0.518329	-0.188253	341.771	2.0236	385.213	7.04032	1.14977	37.5	41377	42725.5	38025.5	42227.5	169
DATA	4653656	245	2014-03-18	18:20:59:200	0.0809985	0.0409534	14.7634	269.732	24.2012	94.7495	-0.191823	-0.536695	-0.174478	341.771	2.02345	385.16	7.037	1.153	37.5	41376	42725.5	38025.5	42227.5	236
DATA	4653686	245	2014-03-18	18:20:59:300	0.0810045	0.040987	14.7648	270.004	24.1979	94.7518	-0.151009	-0.604037	-0.0645366	341.786	2.0235	385.199	7.04413	1.16836	37.5	41377.5	42727	38027.5	42228.5	178
DATA	4653716	245	2014-03-18	18:20:59:400	0.0809823	0.0409754	14.7593	269.906	24.1962	94.7565	-0.142847	-0.601997	-0.0469357	341.836	2.0236	385.028	7.04106	1.15729	37.5	41378	42727	38027	42229	220
DATA	4653746	245	2014-03-18	18:20:59:500	0.0809976	0.0409596	14.763	269.78	24.1962	94.7565	-0.128562	-0.659135	-0.0594349	341.824	2.0237	385.134	7.03796	1.14514	37.5	41378.5	42726.5	38026.5	42228	167
DATA	4653776	245	2014-03-18	18:20:59:600	0.0809914	0.0409407	14.7618	269.63	24.1929	94.7518	-0.0999926	-0.653013	-0.0280594	341.812	2.0237	385.112	7.03424	1.15228	37.5	41377	42726	38025.5	42227.5	136
DATA	4653806	245	2014-03-18	18:20:59:700	0.0809893	0.0409707	14.7612	269.871	24.1929	94.7542	-0.06122	-0.638729	-0.0400484	341.806	2.02365	385.089	7.04038	1.15469	37.5	41377.5	42727	38026	42228	 47
DATA	4653836	245	2014-03-18	18:20:59:800	0.0809915	0.0409763	14.7619	269.92	24.1895	94.7518	0	-0.689745	-0.0528027	341.794	2.02355	385.128	7.04201	1.16157	37.5	41377	42726	38026	42228	 71
DATA	4653866	245	2014-03-18	18:20:59:900	0.0810038	0.0409726	14.7646	269.887	24.1895	94.7495	0.048976	-0.679542	0.0645366	341.79	2.0237	385.18	7.04083	1.15999	37.5	41377.5	42727	38026	42228.5	  4
DATA	4653896	245	2014-03-18	18:21:00:000	0.0810032	0.0409866	14.7646	270.001	24.1862	94.7495	0.0448947	-0.689745	0.105095	341.8	2.02355	385.183	7.04388	1.16829	37.5	41377	42726.5	38027.5	42227.5	 91
DATA	4653926	245	2014-03-18	18:21:00:100	0.0809775	0.0409799	14.7586	269.948	24.1862	94.7472	0.036732	-0.622403	0.0545883	341.799	2.0236	385.025	7.04245	1.15898	37.5	41376.5	42727	38026.5	42228.5	168
DATA	4653956	245	2014-03-18	18:21:00:200	0.0809809	0.0409899	14.7591	270.025	24.1862	94.7495	0.048976	-0.640769	0.0431094	341.797	2.0237	385.019	7.0441	1.16143	37.5	41376.5	42726.5	38026.5	42228.5	196
DATA	4653986	245	2014-03-18	18:21:00:300	0.0809868	0.0409824	14.7606	269.965	24.1828	94.7565	0	-0.683623	0.0290797	341.82	2.02355	385.057	7.04254	1.16223	37.5	41377.5	42728	38027.5	42229	216
DATA	4654016	245	2014-03-18	18:21:00:400	0.0809759	0.0409951	14.7583	270.072	24.1795	94.7518	0.00408133	-0.64281	0.00739747	341.825	2.02345	385.02	7.04574	1.16732	37.5	41375.5	42725	38026	42227.5	117
DATA	4654046	245	2014-03-18	18:21:00:500	0.0809798	0.0409966	14.7592	270.083	24.1795	94.7472	-0.055098	-0.655054	0.0308653	341.836	2.0234	385.04	7.04599	1.16877	37.5	41377	42727	38027.5	42229	212
DATA	4654076	245	2014-03-18	18:21:00:600	0.0809798	0.0409944	14.759	270.063	24.1778	94.7518	-0.0510167	-0.650973	0.020917	341.837	2.02365	385.014	7.04506	1.16247	37.5	41378	42727.5	38028	42229.5	 83
DATA	4654106	245	2014-03-18	18:21:00:700	0.0809764	0.0409768	14.7584	269.923	24.1762	94.7495	-0.0285693	-0.663217	0.0188763	341.833	2.02355	385.011	7.04166	1.15855	37.5	41377	42726.5	38027	42229	102
DATA	4654136	245	2014-03-18	18:21:00:800	0.080989	0.0409859	14.7613	269.997	24.1729	94.7472	-0.00204067	-0.620363	-0.0441298	341.826	2.0234	385.09	7.04361	1.16722	37.5	41376.5	42727	38027	42228.5	126
DATA	4654166	245	2014-03-18	18:21:00:900	0.0809845	0.0409951	14.7601	270.068	24.1712	94.7518	-0.0510167	-0.628525	-0.0104585	341.85	2.02365	385.034	7.04505	1.15791	37.5	41376.5	42726.5	38026.5	42228	250
DATA	4654196	245	2014-03-18	18:21:01:000	0.0809742	0.040985	14.7578	269.989	24.1695	94.7495	-0.0653013	-0.606078	0.0163255	341.853	2.02345	384.994	7.04331	1.16794	37.5	41376.5	42726	38026.5	42227.5	252
DATA	4654226	245	2014-03-18	18:21:01:100	0.0809815	0.0409934	14.7594	270.055	24.1678	94.7542	-0.0632607	-0.653013	-0.00994833	341.853	2.0236	385.016	7.0447	1.16323	37.5	41379	42729	38029	42231	213
DATA	4654256	245	2014-03-18	18:21:01:200	0.0809755	0.0409964	14.7581	270.081	24.1661	94.7448	-0.0571387	-0.710152	-0.00102034	341.853	2.02365	384.993	7.04557	1.16674	37.5	41377.5	42727.5	38028	42229	 11
DATA	4654286	245	2014-03-18	18:21:01:300	0.0809744	0.040982	14.7579	269.964	24.1645	94.7518	-0.0836673	-0.636688	-0.00612205	341.853	2.0237	384.98	7.0424	1.15981	37.5	41377	42726.5	38027	42228.5	100
DATA	4654316	245	2014-03-18	18:21:01:400	0.0809824	0.0409857	14.7596	269.993	24.1628	94.7495	-0.102033	-0.571387	-0.0336713	341.853	2.0235	385.012	7.0429	1.16744	37.5	41375.5	42726.5	38026.5	42227.5	 13
DATA	4654346	245	2014-03-18	18:21:01:500	0.0809804	0.0410082	14.7592	270.175	24.1628	94.7542	-0.124481	-0.516289	-0.0295899	341.853	2.02365	385.003	7.04769	1.16837	37.5	41376	42726	38027	42228	235
DATA	4654376	245	2014-03-18	18:21:01:600	0.0809787	0.0409871	14.7588	270.005	24.1612	94.7542	-0.0775453	-0.569346	-0.023978	341.859	2.0234	384.996	7.0433	1.15788	37.5	41376.5	42726.5	38027.5	42228.5	 48
DATA	4654406	245	2014-03-18	18:21:01:700	0.0809766	0.0409907	14.7583	270.033	24.1595	94.7518	-0.0999926	-0.628525	-0.00714239	341.869	2.02345	384.975	7.04393	1.166	37.5	41376.5	42726	38027	42228	105
DATA	4654436	245	2014-03-18	18:21:01:800	0.0809758	0.0409923	14.7581	270.046	24.1578	94.7565	-0.0938707	-0.597915	-0.0316306	341.869	2.0237	384.964	7.04415	1.16434	37.5	41377	42727.5	38028	42228.5	202
DATA	4654466	245	2014-03-18	18:21:01:900	0.0809747	0.0409942	14.7577	270.061	24.1545	94.7542	-0.0897893	-0.579549	-0.0137746	341.863	2.0236	384.95	7.04441	1.16058	37.5	41377	42727	38027.5	42228.5	158
DATA	4654496	245	2014-03-18	18:21:02:000	0.0809645	0.0409733	14.7558	269.897	24.1528	94.7518	-0.0897893	-0.534655	-0.0170907	341.863	2.0235	384.932	7.04077	1.15997	37.5	41377	42727	38028	42229	 28
DATA	4654526	245	2014-03-18	18:21:02:100	0.0809751	0.0409887	14.758	270.018	24.1528	94.7518	-0.055098	-0.514248	-0.027039	341.853	2.0234	384.966	7.04349	1.16107	37.5	41377	42726.5	38027	42228	178
DATA	4654556	245	2014-03-18	18:21:02:200	0.0809747	0.04099	14.758	270.03	24.1495	94.7495	-0.0816267	-0.524451	-0.0545883	341.854	2.02355	384.967	7.04383	1.16006	37.5	41377	42726.5	38027	42228.5	 33
DATA	4654586	245	2014-03-18	18:21:02:300	0.0809732	0.0409844	14.7575	269.983	24.1478	94.7518	-0.055098	-0.553021	-0.0385179	341.853	2.02355	384.941	7.04237	1.15739	37.5	41376.5	42725.5	38026	42227.5	 40
DATA	4654616	245	2014-03-18	18:21:02:400	0.0809684	0.0409778	14.7562	269.927	24.1478	94.7518	-0.0469353	-0.557102	-0.0408137	341.84	2.02391	384.888	7.04055	1.16042	37.5	41376	42725.5	38027	42227	 89
DATA	4654646	245	2014-03-18	18:21:02:500	0.0809646	0.04098	14.7555	269.947	24.1445	94.7565	-0.00408133	-0.638729	-0.0318857	341.839	2.02345	384.89	7.04143	1.15909	37.5	41376.5	42726.5	38026.5	42228	250
DATA	4654676	245	2014-03-18	18:21:02:600	0.080984	0.0409994	14.7597	270.1	24.1428	94.7565	-0.018366	-0.687705	0.00739747	341.921	2.02385	384.965	7.04477	1.16726	37.5	41376	42727	38027	42228	127
DATA	4654706	245	2014-03-18	18:21:02:700	0.0809722	0.0409918	14.7572	270.042	24.1395	94.7565	0.00408133	-0.681583	-0.00918307	341.926	2.0236	384.918	7.0436	1.15918	37.5	41375	42725.5	38025	42227	 72
DATA	4654736	245	2014-03-18	18:21:02:800	0.0809829	0.0409885	14.7598	270.016	24.1395	94.7565	0.006122	-0.706071	-0.0502518	341.888	2.02355	384.992	7.04307	1.16337	37.5	41376.5	42726.5	38027	42228	137
DATA	4654766	245	2014-03-18	18:21:02:900	0.0809845	0.0410013	14.7601	270.118	24.1378	94.7495	0.0408133	-0.661176	-0.000255086	341.903	2.02375	384.992	7.04558	1.16724	37.5	41376	42725.5	38026	42227	164
DATA	4654796	245	2014-03-18	18:21:03:000	0.0809773	0.0409785	14.7587	269.939	24.1362	94.7518	0.126521	-0.569346	0.0454052	341.89	2.0235	384.983	7.04139	1.15683	37.5	41377	42726.5	38027	42228.5	 16
DATA	4654826	245	2014-03-18	18:21:03:100	0.0809776	0.0409839	14.7583	269.976	24.1328	94.7518	0.0387727	-0.534655	-0.0227026	341.913	2.0237	384.929	7.04155	1.15657	37.5	41377	42726.5	38027	42228.5	162
DATA	4654856	245	2014-03-18	18:21:03:200	0.0809701	0.0409702	14.7568	269.868	24.1312	94.7565	-0.006122	-0.524451	-0.0137746	341.932	2.0235	384.903	7.03901	1.16149	37.5	41374.5	42725.5	38025.5	42226.5	 37
DATA	4654886	245	2014-03-18	18:21:03:300	0.0809733	0.041002	14.7574	270.123	24.1278	94.7565	-0.067342	-0.534655	-0.00280594	341.92	2.0237	384.906	7.04541	1.16562	37.5	41376	42725.5	38026.5	42228	 50
DATA	4654916	245	2014-03-18	18:21:03:400	0.0809757	0.0409894	14.7581	270.024	24.1262	94.7542	-0.0714233	-0.477516	0.071679	341.896	2.0236	384.935	7.04302	1.16422	37.5	41376	42726	38026.5	42227	229
DATA	4654946	245	2014-03-18	18:21:03:500	0.0809754	0.0409929	14.7579	270.051	24.1262	94.7518	-0.126521	-0.502004	0.0181111	341.875	2.02355	384.92	7.04352	1.16416	37.5	41376.5	42726.5	38027.5	42228	147
DATA	4654976	245	2014-03-18	18:21:03:600	0.0809652	0.0409997	14.7556	270.106	24.1245	94.7542	-0.142847	-0.528533	-0.00229577	341.855	2.02345	384.859	7.04497	1.16858	37.5	41376	42727	38027.5	42228.5	  5
DATA	4655006	245	2014-03-18	18:21:03:700	0.0809692	0.0409928	14.7565	270.05	24.1228	94.7472	-0.055098	-0.677501	0.164275	341.863	2.0236	384.88	7.04345	1.15813	37.5	41377.5	42726.5	38028	42228	184
DATA	4655036	245	2014-03-18	18:21:03:800	0.0809637	0.0409742	14.7553	269.901	24.1195	94.7518	-0.151009	-0.797901	0.201772	341.842	2.0235	384.851	7.03962	1.15382	37.5	41376.5	42725.5	38026.5	42228.5	218
DATA	4655066	245	2014-03-18	18:21:03:900	0.0809838	0.0409763	14.7598	269.915	24.1178	94.7542	-0.163253	-0.814226	0.149225	341.843	2.0236	384.945	7.03956	1.16292	37.5	41376.5	42726.5	38026	42227.5	149
DATA	4655096	245	2014-03-18	18:21:04:000	0.0809812	0.0409977	14.7591	270.087	24.1145	94.7611	-0.155091	-0.744843	0.0841781	341.866	2.0235	384.923	7.04395	1.16661	37.5	41376.5	42726.5	38026.5	42228.5	 23
DATA	4655126	245	2014-03-18	18:21:04:100	0.0810019	0.0410006	14.764	270.11	24.1129	94.7565	-0.0326507	-0.685664	-0.00892799	341.885	2.0235	385.044	7.04447	1.16212	37.5	41377.5	42728	38027	42229.5	 92
DATA	4655156	245	2014-03-18	18:21:04:200	0.0810002	0.0409987	14.7636	270.096	24.1095	94.7542	0.042854	-0.671379	-0.00127543	341.826	2.02355	385.035	7.04409	1.16761	37.5	41376	42726	38025.5	42228	 58
DATA	4655186	245	2014-03-18	18:21:04:300	0.0810116	0.0409988	14.7664	270.098	24.1095	94.7565	-0.0204067	-0.661176	-0.0196416	341.821	2.0235	385.12	7.04437	1.16576	37.5	41375	42725.5	38025.5	42227	107
DATA	4655216	245	2014-03-18	18:21:04:400	0.0809842	0.0410025	14.76	270.128	24.1078	94.7542	-0.0224473	-0.667298	-0.053823	341.818	2.02355	384.95	7.0451	1.16203	37.5	41376	42726.5	38026.5	42228	194
DATA	4655246	245	2014-03-18	18:21:04:500	0.0809793	0.0409992	14.7589	270.102	24.1062	94.7542	-0.018366	-0.626485	-0.0614756	341.805	2.0236	384.925	7.0445	1.16217	37.5	41377	42727.5	38029	42229.5	 76
DATA	4655276	245	2014-03-18	18:21:04:600	0.0809534	0.0409982	14.7526	270.091	24.1045	94.7518	0.018366	-0.601997	-0.128053	341.79	2.0235	384.74	7.04381	1.16911	37.5	41376	42726.5	38027	42228	 77
DATA	4655306	245	2014-03-18	18:21:04:700	0.080988	0.0410086	14.7608	270.175	24.1012	94.7565	0.110196	-0.591793	-0.137491	341.76	2.0235	384.953	7.04603	1.16251	37.5	41377	42727.5	38027.5	42229	164
DATA	4655336	245	2014-03-18	18:21:04:800	0.0809833	0.0409909	14.7597	270.032	24.0995	94.7542	0.0836673	-0.601997	-0.123461	341.751	2.02365	384.924	7.04228	1.16512	37.5	41377	42727	38027	42228.5	 39
DATA	4655366	245	2014-03-18	18:21:04:900	0.0809962	0.0409971	14.7628	270.084	24.0979	94.7542	0.138765	-0.583631	-0.11836	341.821	2.0235	385.006	7.04366	1.16996	37.5	41377.5	42728.5	38027	42230	250
DATA	4655396	245	2014-03-18	18:21:05:000	0.0809991	0.0410051	14.7632	270.145	24.0962	94.7565	0.128562	-0.538736	-0.0257636	341.928	2.02365	384.994	7.04482	1.15604	37.5	41376	42727	38027	42228	192
